stm_preyID,Prey_TaxonomicID,State_dvt,State_Digestion,Nb_Individuals,Weight_Tot,Comment,Predator_ID
10010,Cycloteuthis sirventi,,3,1,1.27,ID by RY,3697
10011,Lepidocybium flavobrunneum,,3,1,13.21,,3697
10012,Omosudis lowii,,3,1,6.99,,3698
10013,Platyscelus ovoides,,4,1,0.82,,3698
10014,Sternoptyx sp.,,2,1,7.09,,3698
10015,Bolitaenidae,,3,1,0,no weight; forgot to weigh -JWA,3698
10016,Walvisteuthis youngorum,,3,2,18.93,ID by RY,3699
10017,Salpidae,,4,2,0.93,,3699
10018,Paralepididae,,3,1,3.56,,3699
10019,Trichiuridae,,3,1,1.54,,3699
10020,Hirondellea gigas,,3,2,0.36,,3699
10021,Phronima sedentaria,,4,1,0.88,,3699
10022,Phrosina semilunata,,3,5,2.17,,3699
10023,Cavolinia tridentata,,3,1,0.24,,3699
10024,Atlantidae,,3,1,0.19,,3699
10025,Alciopidae,,3,10,3.92,,3699
10026,Sternoptyx sp.,,2,12,19.5,,3699
10027,Rubbish - Plastic (colored),,0,1,1.34,,3700
10028,Rubbish - Line/Rope,,0,1,7.01,,3700
10029,Omosudis lowii,,4,1,11.89,,3701
10030,Alciopidae,,3,2,0.98,,3701
10031,Bolitaenidae,,3,1,11.13,,3702
10032,Unidentified Cephalopoda,,3,1,4.33,TBI RY,3702
10033,Pyrosomatidae,,4,1,5.27,,3702
10034,Alepisaurus ferox,,2,1,17.56,,3702
10035,Myctophidae,,3,1,1.13,,3702
10036,Sternoptyx sp.,,2,4,14.04,,3702
10037,Lanceola loveni,,4,2,1,,3702
10038,Phronima sedentaria,,3,10,5.59,,3702
10039,Platyscelus armatus,,4,2,1.04,,3702
10040,Platyscelus ovoides,,4,4,1.66,,3702
10041,Alciopidae,,3,17,6.74,,3702
10042,Phrosina semilunata,,3,13,3.75,,3702
10043,Carinaria sp.,,4,6,6.78,,3702
10044,Salpidae,,4,8,3.23,,3702
10045,Cavolinia tridentata,,3,2,0.32,,3702
10046,Rubbish - Line/Rope,,0,1,0.66,,3703
10047,Bolitaenidae,,3,1,5.8,,3703
10048,Alciopidae,,3,5,1.53,,3703
10049,Unidentified 1/2 Cephalopod Beak,,4,1,0.27,TBI RY,3704
10050,Paralepididae,,3,1,6.38,,3704
10051,Salpidae,,4,1,0.12,,3704
10052,Alepisaurus ferox,,2,1,148.56,,3704
10053,Phrosina semilunata,,3,6,1.46,,3704
10054,Carinaria sp.,,4,2,2.29,,3704
10055,Alciopidae,,3,13,4.69,,3704
10056,Alepisaurus ferox,,2,1,132.03,,3705
10057,Carinaria sp.,,4,2,0.58,,3705
10058,Phronima sedentaria,,4,1,0.6,,3705
10059,Lanceola loveni,,4,1,0.41,,3705
10060,Phrosina semilunata,,4,3,0.63,,3705
10061,Alciopidae,,3,20,6.42,,3705
10062,Phronima sedentaria,,2,1,0.36,,3710
10063,Phrosina semilunata,,2,2,0.19,,3710
10064,Salpidae,,3,1,0.14,,3710
10065,Alciopidae,,3,2,0.67,,3712
10066,Salpidae,,3,1,0.54,,3713
10067,Taningia danae,,3,1,6.01,ID by RY,3713
10068,Sternoptyx sp.,,3,1,3.31,,3713
10069,Platyscelus armatus,,3,1,0.36,,3713
10070,Phronima sedentaria,,3,2,2.7,,3713
10071,Phrosina semilunata,,3,6,2.57,,3713
10072,Alciopidae,,3,9,3.02,,3713
10073,Rubbish - Plastic (white/clear),,0,1,9.06,heavily biofouled,3714
10074,Lanceola loveni,,4,1,0.2,,3714
10075,Salpidae,,3,2,1.03,,3714
10076,Carinaria sp.,,3,1,1.67,,3714
10077,Phrosina semilunata,,3,3,2.22,,3714
10078,Alciopidae,,3,27,19.1,,3714
10079,Unidentified 1/2 Cephalopod Beak,,4,1,0.12,TBI RY,3715
10080,Unidentified 1/2 Octopod Beak,,4,1,0.12,TBI RY,3715
10081,Atlantidae,,3,1,0.13,,3715
10082,Rubbish - Plastic (colored),,0,1,1.72,,3715
10083,Rubbish - Plastic (colored),,0,1,18.66,,3715
10084,Trichiuridae,,3,1,0.2,,3715
10085,Unidentified Fish,,2,1,1.73,,3715
10086,Salpidae,,3,5,1.98,,3715
10087,Alciopidae,,3,9,2.11,,3715
10088,Phronima sedentaria,,2,8,4.95,,3715
10089,Sternoptyx sp.,,3,4,11.96,,3715
10090,Phrosina semilunata,,3,102,65.48,,3715
10091,Carinaria sp.,,4,2,1.16,,3715
10092,Lanceola loveni,,3,3,0.94,,3715
10093,Alepisaurus ferox,,2,2,83.03,,3715
10094,Platyscelus armatus,,2,7,3.16,,3715
10095,Rubbish - Plastic (colored),,0,1,67.14,,3716
10096,Sternoptyx sp.,,2,1,7.78,,3716
10097,Phrosina semilunata,,3,1,0.93,,3716
10098,Alciopidae,,4,10,5.26,,3717
10099,Unidentified 1/2 Octopod Beak,,4,1,0.11,TBI RY,3717
10100,Carinaria sp.,,4,1,0.46,,3717
10101,Sternoptyx sp.,,3,1,2.01,,3717
10102,Paralepididae,,4,1,1.48,,3717
10103,Phrosina semilunata,,4,1,0.36,,3717
10104,Bolitaenidae,,3,1,8.94,,3718
10105,Enoploteuthis reticulata,,3,1,1.35,ID by RY,3718
10106,Pyrosomatidae,,3,1,2.11,,3718
10107,Alepisaurus ferox,,3,2,26.74,,3718
10108,Sternoptyx sp.,,3,3,8.81,,3718
10109,Carinaria sp.,,4,4,5.79,,3718
10110,Salpidae,,4,11,5.26,,3718
10111,Alciopidae,,4,11,2.31,,3718
10112,Phronima sedentaria,,3,12,8.26,,3718
10113,Phrosina semilunata,,3,38,14.44,,3718
10114,Cavolinia tridentata,,3,4,0.7,,3718
10115,Rubbish (human product),,0,1,0.18,piece of wood,3720
10116,Hirondellea gigas,,2,1,0.12,,3721
10117,Bramidae,,2,1,2.9,,3721
10118,Unidentified 1/2 Cephalopod Beak,,4,1,0.13,TBI RY,3723
10119,Omosudis lowii,,3,1,1.68,,3723
10120,Salpidae,,3,1,0.98,,3723
10121,Carinaria sp.,,4,1,0.79,,3723
10122,Phrosina semilunata,,3,2,1.15,,3723
10123,Alciopidae,,4,1,0.46,,3723
10124,Omosudis lowii,,2,1,2.13,,3724
10125,Alciopidae,,3,1,0.29,,3724
10126,Amphitretus pelagicus,,4,1,14.54,ID by RY,3724
10127,Pyrosomatidae,,3,2,3.61,,3724
10128,Phrosina semilunata,,3,5,2.07,,3724
10129,Hyaloteuthis pelagica,,3,3,2.03,ID by RY,3725
10130,Omosudis lowii,,3,1,12.09,,3725
10131,Phronima sedentaria,,3,1,0.48,,3725
10132,Platyscelus armatus,,3,1,0.38,,3725
10133,Carinaria sp.,,4,1,0.47,,3725
10134,Alciopidae,,4,4,0.84,,3725
10135,Phrosina semilunata,,4,11,3.81,,3725
10136,Platyscelus ovoides,,4,1,0.43,,3725
10137,Phrosina semilunata,,3,8,1.91,,3725
10138,Unidentified Fish,,3,1,1.69,,3726
10139,Unidentified Fish,,3,3,1.33,,3727
10140,Anoplogaster cornuta,,2,1,14.83,,3728
10141,Alciopidae,,2,1,0.39,,3728
10142,Alepisaurus ferox,,2,1,2.92,,3728
10143,Platyscelus armatus,,3,1,0.19,,3728
10144,Carinaria sp.,,3,1,0.39,,3728
10145,Phrosina semilunata,,3,1,0.26,,3728
10146,Phronima sedentaria,,3,3,2.08,,3728
10147,Sternoptyx sp.,,3,2,2.36,,3728
10148,Sternoptyx sp.,,2,2,5.35,,3728
10149,Salpidae,,4,2,0.55,,3728
10150,Bolitaenidae,,4,1,17.75,unable to measure,3729
10151,Unidentified 1/2 Octopod Beak,,4,1,0.09,TBI RY,3729
10152,Paralepididae,,4,1,1.94,,3729
10153,Walvisteuthis youngorum,,3,1,14.72,ID by RY,3729
10154,Hirondellea gigas,,3,1,0.22,,3729
10155,Unidentified Crustacea,,3,1,0.14,TBI amphipod,3729
10156,Unidentified 1/2 Cephalopod Beak,,4,1,0.07,TBI RY,3730
10157,Unidentified 1/2 Octopod Beak,,4,1,0.19,TBI RY,3730
10158,Carinaria sp.,,3,1,0.3,,3730
10159,Unidentified Fish,,3,1,27.97,TBI BM,3730
10160,Alepisaurus ferox,,2,1,9.5,,3731
10161,Platyscelus armatus,,2,1,0.55,,3731
10162,Onychoteuthis sp.,,2,1,0.91,ID by RY,3731
10163,Phrosina semilunata,,3,3,1.5,,3731
10164,Phrosina semilunata,,2,3,0.99,,3731
10165,Unidentified 1/2 Octopod Beak,,4,1,0.02,TBI RY,3733
10166,Unidentified 1/2 Cephalopod Beak,,4,1,0.03,TBI RY,3733
10167,Unidentified Cephalopoda,,3,2,50.27,TBI RY,3733
10168,Alciopidae,,3,12,5.92,,3733
10169,Sternoptyx sp.,,4,1,1.21,,3733
10170,Unidentified Fish,,4,1,1.35,too digested to ID,3733
10171,Alepisaurus ferox,,2,1,5.64,,3734
10172,Pyrosomatidae,,3,1,4.47,,3734
10173,Carinaria sp.,,4,1,0.66,,3734
10174,Lanceola loveni,,3,2,1.43,,3734
10175,Platyscelus armatus,,3,3,1.14,,3734
10176,Anoplogaster cornuta,,3,2,45.8,,3734
10177,Phrosina semilunata,,3,20,6.98,,3734
10178,Alciopidae,,3,12,3.23,,3734
10179,Unidentified Cephalopoda,,3,1,27.24,TBI RY,3735
10180,Unidentified 1/2 Cephalopod Beak,,4,2,0.12,TBI RY,3735
10181,Alepisaurus ferox,,3,1,1.83,,3735
10182,Bolitaenidae,,3,2,26.66,,3735
10183,Sternoptyx sp.,,3,2,6,,3735
10184,Omosudis lowii,,3,2,5.28,,3735
10185,Unidentified Cephalopoda,,3,1,54.75,TBI RY,3736
10186,Bolitaenidae,,4,1,3.99,cannot measure,3736
10187,Omosudis lowii,,4,1,5.91,,3736
10188,Rubbish - Plastic (colored),,0,1,4.77,,3736
10189,Unidentified 1/2 Cephalopod Beak,,4,3,0.18,TBI RY,3737
10190,Omosudis lowii,,2,1,3.01,,3737
10191,Bolitaenidae,,2,2,28.41,,3737
10192,Pholidoteuthis massyae,,3,1,5.58,ID by RY,3737
10193,Alepisaurus ferox,,2,1,140.92,,3737
10194,Platyscelus armatus,,3,1,0.3,,3737
10195,Rubbish - Plastic (white/clear),,0,1,0.22,,3737
10196,Carinaria sp.,,4,1,0.6,,3737
10197,Lanceola loveni,,3,2,1.3,,3737
10198,Alciopidae,,3,5,1.29,,3737
10199,Phrosina semilunata,,3,9,3.69,,3737
10200,Unidentified Fish,,4,1,1.78,very degraded; unable to ID,3739
10201,Phrosina semilunata,,4,1,0.49,,3739
10202,Hirondellea gigas,,3,5,1.65,,3739
10203,Rubbish - Plastic (colored),,0,2,7.63,,3740
10204,Rubbish - Plastic (white/clear),,0,2,7.44,,3740
10205,Rubbish - Line/Rope,,0,2,2.78,,3740
10206,Alciopidae,,3,4,0.53,,3740
10207,Salpidae,,3,6,1.82,,3740
10208,Platyscelus ovoides,,3,2,1.17,,3740
10209,Phronima sedentaria,,3,4,2.79,,3740
10210,Bolitaenidae,,3,1,8.36,,3741
10211,Sternoptyx sp.,,3,1,1.93,,3741
10212,Rubbish - Plastic (colored),,0,1,2.28,,3741
10213,Rubbish - Plastic (white/clear),,0,1,0.86,,3741
10214,Argonauta sp.,,3,1,0.49,ID by RY,3741
10215,Pyrosomatidae,,4,1,0.95,,3741
10216,Alciopidae,,3,7,1.01,,3741
10217,Walvisteuthis youngorum,,3,1,17.53,ID by RY,3743
10218,Alepisaurus ferox,,4,1,1.01,,3743
10219,Hirondellea gigas,,3,2,0.53,,3743
10220,Enoploteuthis reticulata,,3,1,2.81,ID by RY,3744
10221,Brachycelus sp.,,3,1,0.24,,3744
10222,Lanceola loveni,,3,1,0.26,,3744
10223,Paralepididae,,4,1,0.32,,3744
10224,Alepisaurus ferox,,3,2,20.79,,3744
10225,Myctophidae,,4,1,0.84,only half of body,3744
10226,Sternoptyx sp.,,3,5,11.23,,3744
10227,Platyscelus armatus,,3,3,1.18,,3744
10228,Platyscelus ovoides,,3,6,1.93,,3744
10229,Phrosina semilunata,,3,17,2.73,,3744
10230,Phronima sedentaria,,3,45,21.02,,3744
10231,Salpidae,,3,1,0.33,,3744
10232,Salpidae,,3,1,0.3,,3745
10233,Phrosina semilunata,,3,1,0.39,,3745
10234,Phronima sedentaria,,3,2,0.71,,3745
10235,Alciopidae,,3,14,3.29,,3745
10236,Unidentified 1/2 Cephalopod Beak,,4,1,0.2,,3746
10237,Bolitaenidae,,3,1,5.27,,3746
10238,Salpidae,,4,1,0.51,,3746
10239,Unidentified Crustacea,,4,1,0.21,,3746
10240,Anoplogaster cornuta,,3,1,12.45,,3746
10241,Sternoptyx sp.,,3,3,7.05,,3746
10242,Platyscelus ovoides,,4,4,2.05,,3746
10243,Phrosina semilunata,,3,4,1.16,,3746
10244,Phronima sedentaria,,3,3,1.33,,3746
10245,Alciopidae,,3,5,2.26,,3746
10246,Unidentified 1/2 Cephalopod Beak,,4,2,0.39,TBI RY,3747
10247,Sternoptyx sp.,,4,2,3.73,,3747
10248,Rubbish - Plastic (white/clear),,0,1,0.28,,3747
10249,Sternoptyx sp.,,3,3,4.48,,3747
10250,Phrosina semilunata,,4,1,0.23,,3747
10251,Platyscelus armatus,,4,4,0.96,,3747
10252,Platyscelus ovoides,,3,3,1.49,,3747
10253,Platyscelus ovoides,,4,2,0.88,,3747
10254,Walvisteuthis youngorum,,3,1,49.21,ID by RY,3750
10255,Pterygioteuthis sp.,,3,1,0.2,ID by RY,3750
10256,Rubbish - Plastic (colored),,0,1,11.6,,3751
10257,Rubbish - Plastic (white/clear),,0,1,3.39,,3751
10258,Rubbish - Line/Rope,,0,1,4.36,,3751
10259,Unidentified 1/2 Cephalopod Beak,,4,1,0.18,,3752
10260,Hyaloteuthis pelagica,,3,1,14.37,ID by RY,3753
10261,Alepisaurus ferox,,3,1,5.69,,3754
10262,Rubbish - Plastic (colored),,0,1,0.96,,3754
10263,Rubbish - Line/Rope,,0,1,6.64,,3754
10264,Rubbish - Plastic (white/clear),,0,1,0.24,,3755
10265,Rubbish - Plastic (colored),,0,1,3.92,,3755
10266,Phronima sedentaria,,2,1,0.88,,3755
10267,Platyscelus ovoides,,2,1,0.64,,3755
10268,Pyrosomatidae,,4,3,5.7,,3755
10269,Salpidae,,4,4,2.3,,3755
10270,Alciopidae,,3,7,3.26,,3755
10271,Phronima sedentaria,,3,4,4.57,,3756
10272,Phronima sedentaria,,4,5,4.07,,3756
10273,Salpidae,,3,8,7.19,,3756
10274,Salpidae,,4,4,2.02,,3756
10275,Phrosina semilunata,,3,8,3.24,,3756
10276,Phrosina semilunata,,4,2,0.98,,3756
10277,Alciopidae,,3,40,19.36,,3756
10278,Hyaloteuthis pelagica,,3,2,25.65,ID by RY,3757
10279,Paralepididae,,3,1,0.93,,3757
10280,Megalopa stage,,3,1,0.13,,3757
10281,Alciopidae,,3,1,0.2,,3757
10282,Phronima sedentaria,,4,2,0.19,,3757
10283,Notosudidae,,4,1,2.68,,3757
10284,Phrosina semilunata,,3,6,1.26,,3757
10285,Carinaria sp.,,4,1,0.55,,3758
10286,Leptocephalus (eel larvae),,4,1,0.09,,3758
10287,Phrosina semilunata,,3,1,0.53,,3758
10288,Alciopidae,,3,16,5.19,,3758
10289,Alciopidae,,4,6,1.46,,3759
10290,Bolitaenidae,,3,1,5.32,,3760
10291,Hirondellea gigas,,4,1,0.39,,3760
10292,Cavolinia tridentata,,3,1,0.1,,3761
10293,Unidentified Crustacea,,3,1,0.15,,3761
10294,Salpidae,,4,1,0.61,,3761
10295,Platyscelus armatus,,3,2,0.49,,3761
10296,Platyscelus ovoides,,3,1,0.61,,3761
10297,Platyscelus ovoides,,4,1,0.34,,3761
10298,Sternoptyx sp.,,2,2,3.32,,3761
10299,Sternoptyx sp.,,3,2,5.59,,3761
10300,Carinaria sp.,,4,2,16.33,lots of parts that do not have a head attached to it,3761
10301,Phronima sedentaria,,3,4,3.14,,3761
10302,Phronima sedentaria,,4,5,2.83,,3761
10303,Phrosina semilunata,,3,44,18.46,,3761
10304,Phrosina semilunata,,4,19,7.08,,3761
10305,Carinaria sp.,,4,1,0.72,,3762
10306,Cavolinia tridentata,,4,1,0.13,,3762
10307,Megalopa stage,,3,1,0.2,,3762
10308,Alciopidae,,4,64,31.85,,3762
10309,Walvisteuthis youngorum,,3,1,30.19,ID by RY,3763
10310,Salpidae,,4,1,0.26,,3763
10311,Alciopidae,,3,2,0.33,,3765
10312,Rubbish - Line/Rope,,0,1,0.32,,3765
10313,Walvisteuthis youngorum,,3,1,22.5,ID by RY,3766
10314,Phyllosoma larvae,,4,1,1,,3766
10315,Sternoptyx sp.,,4,1,5.3,,3766
10316,Bramidae,,3,1,1.71,,3766
10317,Pseudoscopelus sp.,,4,1,3.52,"ID by BM, TBI BM",3766
10318,Platyscelus armatus,,4,1,0.31,,3766
10319,Hirondellea gigas,,3,2,0.7,,3766
10320,Lanceola loveni,,3,11,1.59,,3767
10321,Octopoteuthidae,,4,1,2.53,"ID by RY
ID by RY",3767
10322,Alciopidae,,3,28,2.19,,3767
10323,Carinaria sp.,,4,2,0.24,,3767
10324,Salpidae,,3,1,0.14,,3767
10325,Phrosina semilunata,,4,1,0.06,,3767
10326,Phronima sedentaria,,4,4,0.35,,3767
10327,Sternoptyx sp.,,4,1,1.99,,3767
10328,Paralepididae,,3,1,1.09,,3767
10329,Rubbish - Plastic (colored),,0,1,0.39,,3768
10330,Unrecognizable Organic Material,,3,1,5.29,ID by RY; potentially a siphonophore (guess by RY),3770
10331,Salpidae,,4,1,0.22,,3770
10332,Sternoptyx sp.,,4,7,12.37,,3770
10333,Alciopidae,,3,14,4.15,,3770
10334,Phronima sedentaria,,3,1,0.36,,3770
10335,Rubbish - Plastic (colored),,0,1,0,forgot to weight plastic,3770
10336,Histioteuthidae,,4,1,0.04,ID by RY,3771
10337,Platyscelus armatus,,4,2,0.6,,3771
10338,Platyscelus ovoides,,4,2,0.27,,3771
10339,Phronima sedentaria,,4,1,0.11,cannot meausre because in pieces,3771
10340,Alciopidae,,3,26,3.02,,3771
10341,Rubbish - Line/Rope,,0,1,0.16,tangled in a ball,3771
10342,Myctophidae,,4,1,0.75,,3772
10343,Alepisaurus ferox,,3,2,21.5,,3772
10344,Alciopidae,,3,5,0.64,,3772
10345,Sternoptyx sp.,,4,27,30,,3772
10346,Platyscelus armatus,,3,1,0.6,,3772
10347,Unidentified Crustacea,,3,2,0.4,TBI amphipod,3772
10348,Phrosina semilunata,,4,6,2.33,,3772
10349,Sternoptyx sp.,,3,3,8.14,,3773
10350,Unidentified Fish,,3,1,4.66,,3773
10351,Alciopidae,,3,10,1.22,,3773
10352,Rubbish - Line/Rope,,0,1,0.15,,3773
10353,Rubbish - Plastic (colored),,0,1,0.17,,3773
10354,Rubbish - Line/Rope,,0,1,1.24,,3773
10355,Platyscelus armatus,,3,1,0.46,,3774
10356,Sternoptyx sp.,,2,5,7.71,,3774
10357,Alciopidae,,3,32,6.1,,3774
10358,Rubbish - Line/Rope,,0,1,0.04,,3774
10359,Rubbish - Plastic (colored),,0,1,0.01,,3774
10360,Argonauta sp.,,4,1,0.01,ID by RY,3774
10361,Argonauta sp.,,4,1,0.4,,3775
10362,Alepisaurus ferox,,3,1,33.54,,3775
10363,Sternoptyx sp.,,3,17,33.2,,3775
10364,Carinaria sp.,,3,1,0.29,,3775
10365,Argonauta sp.,,3,1,1.67,ID by RY,3775
10366,Rubbish - Line/Rope,,0,1,0.01,,3775
10367,Rubbish - Line/Rope,,0,1,0.04,,3775
10368,Alciopidae,,3,12,2.28,,3775
10369,Sternoptyx sp.,,3,1,5.51,,3776
10370,Rubbish - Line/Rope,,0,1,0.7,,3776
10371,Alciopidae,,3,31,5.12,,3776
10372,Sternoptyx sp.,,3,1,0.87,,3778
10373,Alciopidae,,3,1,0.39,,3778
10374,Phrosina semilunata,,3,1,0.66,,3779
10375,Phronima sedentaria,,3,1,0.69,,3779
10376,Carinaria sp.,,3,1,0.47,,3779
10377,Alciopidae,,3,7,1.18,,3779
10378,Rubbish - Line/Rope,,0,1,0.02,,3779
10379,Rubbish - Line/Rope,,0,1,0.51,,3779
10380,Rubbish - Line/Rope,,0,4,4.93,,3781
10381,Alciopidae,,3,8,1.68,,3782
10382,Onychoteuthis borealijaponica,,4,1,0.29,ID by RY,3783
10383,Ocythoe tuberculata,,4,2,0.03,ID by RY,3783
10384,Alciopidae,,4,3,0.24,,3783
10385,Rubbish - Line/Rope,,0,1,5.42,,3783
10386,Feather,,0,1,0.46,,3784
10387,Sternoptyx sp.,,2,2,4.8,,3784
10388,Alciopidae,,3,3,0.14,,3784
10389,Walvisteuthis youngorum,,3,1,16.63,ID by RY,3785
10390,Platyscelus ovoides,,3,1,0.5,,3785
10391,Phrosina semilunata,,3,1,0.96,,3785
10392,Rubbish - Plastic (white/clear),,0,1,0.67,,3785
10393,Cavolinia tridentata,,2,1,0.09,,3785
10394,Hirondellea gigas,,2,2,0.34,,3785
10395,Lanceola loveni,,3,5,1.35,,3785
10396,Sternoptyx sp.,,2,3,5.64,,3785
10397,Alciopidae,,3,28,5.07,,3785
10951,Alciopidae,,3,1,0.06,,3980
10952,Unrecognizable Organic Material,,4,1,0.34,stringy organic matter,3980
10953,Rubbish - Plastic (white/clear),,0,1,0.79,,3981
10954,Rubbish - Plastic (white/clear),,0,1,0.05,,3981
10955,Rubbish - Line/Rope,,0,1,0.15,,3981
10956,Rubbish - Plastic (white/clear),,0,1,0.5,,3981
10957,Rubbish - Plastic (white/clear),,0,1,1.04,,3981
10958,Sternoptyx sp.,,4,1,1.89,,3981
10959,Unidentified 1/2 Cephalopod Beak,,4,2,0.28,,3981
10960,Feather,,0,1,0.59,,3981
10961,Alciopidae,,4,1,0.08,,3981
10962,Sternoptyx sp.,,2,2,1.69,,3982
10963,Lanceola loveni,,3,1,0.15,,3984
10964,Omosudis lowii,,3,1,20.33,,3984
10965,Chiroteuthidae,,3,1,3.11,saved,3984
10966,Sthenoteuthis oualaniensis,Juvenile,1,1,6.22,saved,3985
10967,Leptocephalus (eel larvae),,3,1,1.6,,3985
10968,Alciopidae,,3,2,0.28,cannot measure,3985
10969,Anoplogaster cornuta,,2,3,12.19,,3985
10970,Bolitaenidae,,2,1,4.12,saved,3986
10971,Unidentified 1/2 Octopod Beak,,4,3,0.04,saved,3986
10972,Unidentified 1/2 Octopod Beak,,4,2,0.02,saved,3987
10973,Rubbish - Line/Rope,,0,1,4.18,saved,3987
10974,Ctenophores (unidentified),,3,3,3.51,cant measure,3988
10975,Sternoptyx sp.,,2,1,2.38,,3988
10976,Unidentified 1/2 Octopod Beak,,4,2,0.03,,3988
10977,Rubbish - Plastic (colored),,0,1,4.25,light green bottle top,3988
10978,Rubbish - Line/Rope,,0,1,2.07,ball of blue line,3988
10979,Rubbish - Plastic (white/clear),,0,1,0.26,white plastic piece,3988
10980,Rubbish - Plastic (colored),,0,1,0.25,black plastic cylindrical line,3988
10981,Rubbish - Line/Rope,,0,1,0.32,green/blue twine,3988
11000,Hirondellea gigas,,3,1,0.33,,4000
11001,Platyscelus armatus,,4,2,0.44,"broken, not measured",4000
11002,Phronima sedentaria,,2,1,0.68,,4000
11003,Phrosina semilunata,,4,2,0.31,"broken, not measured",4000
11004,Alciopidae,,3,1,0.17,not measured,4000
11005,Salpidae,,3,1,0.4,,4000
11006,Chiroteuthidae,,4,1,1.16,"saved, mantle only",4000
11007,Unidentified Cephalopoda,,3,1,2.32,saved,4000
11008,Bolitaenidae,,3,1,1.75,saved,4000
11009,Rubbish - Line/Rope,,0,1,0.02,blue line,4000
11010,Rubbish - Line/Rope,,0,1,0.47,white twine,4000
11011,Unidentified Fish,,3,1,0.48,red fish,4000
11012,Hirondellea sp.,,3,1,0.36,saved (name on sheet is Hirondellea cf. Gammand?) not sure what it says,4001
11013,Alciopidae,,3,2,0.4,,4001
11014,Alciopidae,,3,1,0.26,,4002
11015,Alciopidae,,4,0,0.22,"just pieces, no actual heads",4003
11016,Walvisteuthis youngorum,,2,2,21.11,,4003
11017,Cavolinia tridentata,,2,1,0.18,saved for SB,4003
11018,Stomatopoda,,2,1,0.44,,4003
11019,Platyscelus armatus,,4,1,0.35,,4003
11020,Hirondellea sp.,,2,3,0.83,saved - Karen? (Hirondellea cf. Gammarid?),4003
11021,Brachycelus sp.,,2,3,1,saved,4003
11022,Phrosina semilunata,,2,5,1.36,,4003
11023,Platyscelus sp.,Juvenile,2,1,0.11,"uncertainty denoted with ?, saved",4003
11024,Unidentified 1/2 Cephalopod Beak,,4,1,0.02,saved,4003
11025,Scopelarchus michaelsarsi,,3,1,2.94,saved,4003
11026,Nesiarchus nasutus,,3,1,5.17,saved,4003
11027,Chaetodontidae,Juvenile,1,1,0.48,,4004
11028,Diacria sp.,,2,1,0.04,,4004
11029,Phrosina semilunata,,2,2,0.3,,4004
11030,Unidentified Cephalopoda,,3,1,0.79,saved; juvenile?,4004
11031,Alciopidae,,2,1,0.28,,4007
11032,Salpidae,,4,1,0.31,,4007
11033,Anoplogaster cornuta,Juvenile,3,1,0.74,,4010
11034,Sternoptyx sp.,,3,1,1.17,,4010
11035,Platyscelus armatus,,3,1,0.14,,4010
11036,Phrosina semilunata,,3,7,2.77,,4010
11037,Pterycombus petersii,,2,2,1.62,,4010
11038,Unidentified Fish,Juvenile,2,2,1.15,saved; has long spotted tail,4010
11039,Gempylidae,,2,1,0.57,,4010
11040,Unidentified Cephalopoda,Juvenile,2,3,1.37,,4010
11041,Unidentified 1/2 Octopod Beak,,4,1,0.02,,4010
11042,Alepisaurus ferox,Juvenile,2,1,14.42,,4013
11043,Salpidae,,4,13,6.04,,4013
11044,Octopoteuthis neilseni,,2,1,4.26,saved,4013
11045,Unidentified 1/2 Octopod Beak,,4,1,1.28,saved; cannot measure; is called ceph like thing,4013
11046,Carinaria sp.,,2,2,1.19,,4013
11047,Sternoptyx sp.,,3,8,9.63,,4013
11048,Phrosina semilunata,,3,7,2.47,saved- Karen,4013
11049,Platyscelus ovoides,,3,2,1.26,saved - Karen,4013
11050,Platyscelus armatus,,3,10,3.73,saved - Karen,4013
11051,Phronima sedentaria,,3,13,6.29,,4013
11052,Rubbish - Line/Rope,,0,1,0.44,not saved,4013
11053,Unidentified 1/2 Cephalopod Beak,,4,3,0.7,,4013
11054,Alciopidae,,2,1,0.24,no measurement,4014
11055,Omosudis lowii,,3,1,14.88,,4014
11056,Sternoptychidae,,3,1,8.91,,4014
11057,Platyscelus armatus,,3,1,0.5,,4014
11058,Unidentified Cephalopoda,,3,1,1.06,saved,4014
11059,Hirondellea gigas,,2,3,0.97,saved,4014
11060,Lanceola loveni,,2,2,0.55,saved,4014
11061,Platyscelus armatus,,4,1,0.28,not measured because in pieces,4014
11062,Unidentified Crustacea,,2,2,1.52,saved,4014
11063,Hirondellea gigas,,4,1,0.07,,4014
11064,Lanceola loveni,,4,2,0.46,not measured,4014
11065,Japetella diaphana,,3,2,41.07,saved,4014
11066,Alepisaurus ferox,,3,1,27.29,saved,4014
11067,Rubbish - Plastic (white/clear),,0,1,1.3,clear hard plastic,4015
11068,Platyscelus ovoides,,4,1,0.5,,4015
11069,Platyscelus armatus,,3,2,0.63,,4015
11070,Platyscelus armatus,,2,1,0.37,,4015
11071,Phrosina semilunata,,3,5,1.88,,4015
11072,Rubbish - Plastic (colored),,0,1,1.41,black hard plastic,4015
11073,Rubbish - Line/Rope,,0,1,0.48,white fishing line,4015
11074,Salpidae,,3,2,0.66,,4015
11075,Unidentified Cephalopoda,,4,1,0.16,not measured; saved,4015
11076,Alepisaurus ferox,,2,1,14.06,,4016
11077,Unidentified Fish,,2,1,2.04,TBI flatfish,4016
11078,Unidentified Fish,,3,1,16.19,,4016
11079,Phronima sedentaria,,2,1,0.09,,4016
